timestamp,uuid,Pan,transactionamount,merchantname,cardissueridencode,State,approved,request,response,messagetypequalifier,messageformat,transactiontype
3.3505E+13,1.06E+10,a1011,40000,Merc24,A20,nc,1,0,1,WTD,C,4012WTDC
3.35157E+13,1.06E+10,a710,20000,Merc34,A199,pa,1,1,0,WTD,C,4011WTDC
3.35263E+13,1.06E+10,a137,10000,Merc2273,A74,pa,1,0,1,1,N,1
3.35369E+13,1.06E+10,a711,278,Merc2618,A04,ct,1,1,0,PUR,B,4011PURB
3.35476E+13,1.06E+10,a712,11000,Merc2619,A61,mi,1,1,0,50,N,50
3.35582E+13,1.06E+10,a434,20000,Merc2085,A310,pa,1,0,1,WTD,A,4012WTDA
3.35689E+13,1.06E+10,a713,4074,Merc657,A855,tx,1,1,0,0,N,0
3.35795E+13,1.06E+10,a714,489,Merc2620,A856,sc,1,1,0,RTN,B,4011RTNB
3.35902E+13,1.06E+10,a715,1549,Merc13,A16,ct,1,1,0,50,N,50
3.36008E+13,1.06E+10,a716,4330,Merc2621,A828,tn,1,1,0,0,N,0
3.36115E+13,1.06E+10,a717,3683,Merc2622,A118,co,1,1,0,0,N,0
3.36221E+13,1.06E+10,a718,5386,Merc2623,A41,sc,0,0,1,PUR,B,4012PURB
3.36328E+13,1.07E+10,a719,20000,Merc48,A60,wa,1,0,1,WTD,C,4012WTDC
3.36434E+13,1.07E+10,a226,7500,Merc2328,A440,wa,1,0,1,PRA,B,1012PRAB
3.36541E+13,1.07E+10,a720,5878,Merc2624,A251,va,1,1,0,0,N,0
3.36648E+13,1.07E+10,a414,1320,Merc33,A820,ca,1,0,0,PCP,B,4013PCPB
3.36754E+13,1.07E+10,a721,15000,Merc34,A49,mi,1,0,1,WTD,C,4012WTDC
3.36861E+13,1.07E+10,a722,3000,Merc2625,A857,sc,1,0,1,PRA,B,1012PRAB
3.36968E+13,1.07E+10,a132,1633,Merc2270,A786,wv,1,1,0,PRA,B,1011PRAB
3.37074E+13,1.07E+10,a723,4804,Merc04,A858,ca,1,1,0,PUR,B,4011PURB
3.37181E+13,1.07E+10,a724,24000,Merc135,A08,pa,1,1,0,WTD,A,4011WTDA
3.37288E+13,1.07E+10,a725,30000,Merc192,A236,tn,1,0,1,1,N,1
3.37395E+13,1.07E+10,a779,7799,Merc553,A110,sc,1,1,0,0,N,0
3.37501E+13,1.07E+10,a726,110000,Merc136,A96,in,1,0,1,DEP,A,4012DEPA
3.37608E+13,1.07E+10,a727,887,Merc2626,A859,tn,1,1,0,0,N,0
3.37715E+13,1.07E+10,a728,0,Merc34,A67,ca,1,0,1,ABI,C,2012ABIC
3.37822E+13,1.07E+10,a729,1712,Merc26,A860,id,1,1,0,0,N,0
3.37928E+13,1.07E+10,a730,408,Merc2627,A314,ca,1,0,1,0,N,0
3.38035E+13,1.07E+10,a731,1906,Merc2628,A112,wa,1,1,0,0,N,0
3.38142E+13,1.07E+10,a732,4450,Merc2629,A164,oh,1,0,1,PUR,B,4012PURB
3.38249E+13,1.07E+10,a64,11019,Merc2233,A491,ga,1,0,1,PUR,B,4012PURB
3.38356E+13,1.07E+10,a733,2457,Merc1369,A19,ca,1,1,0,0,N,0
3.38463E+13,1.07E+10,a734,8000,Merc248,A04,or,1,0,1,WTD,A,4012WTDA
3.3857E+13,1.07E+10,a929,10000,Merc135,A08,sd,1,1,0,WTD,A,4011WTDA
3.38677E+13,1.07E+10,a735,321,Merc84,A20,tn,1,0,1,PUR,B,4012PURB
3.38784E+13,1.07E+10,a736,415,Merc2630,A30,ga,1,1,0,PUR,B,4011PURB
3.38891E+13,1.07E+10,a737,4405,Merc213,A04,ca,1,0,1,PUR,B,4012PURB
3.38998E+13,1.07E+10,a738,1280,Merc2631,A20,tn,1,1,0,PUR,B,4011PURB
3.39105E+13,1.07E+10,a128,2000,Merc1991,A214,in,1,1,0,WTD,A,4011WTDA
3.39212E+13,1.07E+10,a739,2009,Merc2632,A662,va,1,0,1,0,N,0
3.39319E+13,1.07E+10,a740,3796,Merc2633,A282,wi,1,0,1,0,N,0
3.39426E+13,1.07E+10,a126,865,Merc2267,A110,oh,1,1,0,0,N,0
3.39533E+13,1.07E+10,a741,642,Merc58,A19,oh,1,1,0,0,N,0
3.3964E+13,1.07E+10,a742,3055,Merc04,A04,mo,1,1,0,PUR,B,4011PURB
3.39747E+13,1.07E+10,a743,1366,Merc2634,A120,wa,1,1,0,0,N,0
3.39854E+13,1.07E+10,a244,10000,Merc2635,A20,wy,1,0,1,WTD,A,4012WTDA
3.39961E+13,1.07E+10,a744,615,Merc2636,A37,in,1,1,0,PUR,B,4011PURB
3.40069E+13,1.07E+10,a1063,550,Merc2637,A48,sd,1,0,1,PUR,B,4012PURB
3.40176E+13,1.07E+10,a745,286,Merc35,A04,ut,1,0,1,PUR,B,4012PURB
3.40283E+13,1.07E+10,a746,1025,Merc2638,A240,wv,1,0,1,PUR,B,4012PURB
3.4039E+13,1.07E+10,a747,7500,Merc213,A75,sc,1,0,1,PRA,B,1012PRAB
3.40498E+13,1.07E+10,a748,1177,Merc2639,A861,wa,1,0,1,PUR,B,4012PURB
3.40605E+13,1.07E+10,a749,654,Merc2640,A167,az,1,0,1,0,N,0
3.40712E+13,1.07E+10,a750,3122,Merc15,A38,va,1,0,1,0,N,0
3.4082E+13,1.07E+10,a751,80000,Merc93,A67,mo,1,1,0,WTD,C,4011WTDC
3.40927E+13,1.07E+10,a752,4545,Merc15,A66,va,1,0,1,0,N,0
3.41034E+13,1.07E+10,a753,20000,Merc34,A30,ut,1,1,0,WTD,C,4011WTDC
3.41142E+13,1.07E+10,a754,3500,Merc2641,A16,nv,1,0,1,0,N,0
3.41249E+13,1.07E+10,a755,19279,Merc04,A75,mi,1,0,1,PUR,B,4012PURB
3.41356E+13,1.07E+10,a756,6100,Merc2642,A862,fl,1,1,0,0,N,0
3.41464E+13,1.07E+10,a757,10000,Merc2643,A71,pa,1,1,0,0,N,0
3.41571E+13,1.07E+10,a758,1168,Merc04,A04,ca,1,0,1,PUR,B,4012PURB
3.41679E+13,1.07E+10,a759,6071,Merc2644,A08,va,1,1,0,PUR,B,4011PURB
3.41786E+13,1.08E+10,a760,7145,Merc04,A06,pa,1,1,0,0,N,0
3.41894E+13,1.08E+10,a761,10000,Merc2645,A315,ky,1,1,0,PRA,B,1011PRAB
3.42001E+13,1.08E+10,a762,12000,Merc2646,A31,sc,1,1,0,WTD,A,4011WTDA
3.42109E+13,1.08E+10,a346,458,Merc2125,A53,nc,1,0,1,PUR,B,4012PURB
3.42216E+13,1.08E+10,a1065,328,Merc2169,A760,tx,1,1,0,PUR,B,4011PURB
3.42324E+13,1.08E+10,a763,6921,Merc04,A497,wi,1,1,0,PUR,B,4011PURB
3.42431E+13,1.08E+10,a764,10000,Merc48,A60,mn,1,1,0,WTD,C,4011WTDC
3.42539E+13,1.08E+10,a765,60000,Merc1551,A35,ut,1,0,1,WTD,A,4012WTDA
3.42647E+13,1.08E+10,a766,10000,Merc24,A20,ky,1,1,0,DEP,C,4011DEPC
3.42754E+13,1.08E+10,a691,8320,Merc1956,A417,mo,1,1,0,9,N,9
3.42862E+13,1.08E+10,a843,103,Merc58,A39,mi,1,1,0,0,N,0
3.4297E+13,1.08E+10,a767,4442,Merc2647,A199,sc,1,1,0,PUR,B,4011PURB
3.43077E+13,1.08E+10,a768,761,Merc2648,A160,oh,1,0,1,0,N,0
3.43185E+13,1.08E+10,a697,1500,Merc2611,A20,oh,1,0,1,PRA,B,1012PRAB
3.43293E+13,1.08E+10,a769,2020,Merc2649,A06,ut,1,0,1,0,N,0
3.434E+13,1.08E+10,a749,654,Merc2640,A16,fl,1,1,0,0,N,0
3.43508E+13,1.08E+10,a770,11854,Merc2650,A20,wa,1,0,1,PUR,B,4012PURB
3.43616E+13,1.08E+10,a771,1052,Merc2651,A863,mi,1,1,0,0,N,0
3.43724E+13,1.08E+10,a772,3101,Merc2652,A260,ca,1,0,1,0,N,0
3.43831E+13,1.08E+10,a606,32226,Merc2556,A326,ut,1,0,1,PUR,B,4012PURB
3.43939E+13,1.08E+10,a773,20000,Merc2653,A39,pa,1,1,0,1,N,1
3.44047E+13,1.08E+10,a774,829,Merc33,A324,ct,1,0,1,PUR,B,4012PURB
3.44155E+13,1.08E+10,a775,4334,Merc2654,A290,mo,1,0,1,0,N,0
3.44263E+13,1.08E+10,a913,400,Merc131,A242,ca,1,0,1,0,N,0
3.44371E+13,1.08E+10,a832,1703,Merc589,A20,mn,1,0,1,PUR,B,4012PURB
3.44479E+13,1.08E+10,a776,2148,Merc04,A03,tn,1,1,0,0,N,0
3.44587E+13,1.08E+10,a777,40000,Merc172,A111,sc,1,1,0,WTD,C,4011WTDC
3.44695E+13,1.08E+10,a778,16774,Merc2655,A35,md,1,0,1,PUR,B,4012PURB
3.44803E+13,1.08E+10,a1081,529,Merc2184,A32,oh,1,0,1,PUR,B,4012PURB
3.44911E+13,1.08E+10,a779,1199,Merc2656,A20,ut,1,0,1,PUR,B,4012PURB
3.45019E+13,1.08E+10,a780,1402,Merc123,A388,ca,1,0,1,0,N,0
3.45127E+13,1.08E+10,a781,2908,Merc2657,A19,ga,1,1,0,0,N,0
3.45235E+13,1.08E+10,a782,4207,Merc2658,A350,ky,1,0,1,0,N,0
3.45343E+13,1.08E+10,a294,9567,Merc2372,A325,mi,1,0,1,PTP,B,4012PTPB
3.45451E+13,1.08E+10,a699,159,Merc2613,A41,il,1,0,1,PUR,B,4012PURB
3.45559E+13,1.08E+10,a7,1649,Merc2195,A363,fl,1,1,0,0,N,0
3.45667E+13,1.08E+10,a783,573,Merc35,A20,ca,1,0,1,PUR,B,4012PURB
3.45775E+13,1.08E+10,a784,1367,Merc2659,A661,il,1,1,0,PUR,B,4011PURB
3.45883E+13,1.08E+10,a785,969,Merc2660,A25,fl,1,1,0,0,N,0
3.45991E+13,1.08E+10,a786,3585,Merc14,A864,nm,1,1,0,0,N,0
3.46099E+13,1.08E+10,a787,2344,Merc04,A205,oh,1,1,0,PUR,B,4011PURB
3.46207E+13,1.08E+10,a788,9100,Merc2661,A40,nc,1,0,1,PRA,B,1012PRAB
3.46316E+13,1.08E+10,a427,4000,Merc48,A10,ks,1,0,1,WTD,C,4012WTDC
3.46424E+13,1.08E+10,a789,1180,Merc2662,A865,or,1,1,0,PUR,B,4011PURB
3.46532E+13,1.08E+10,a790,1570,Merc04,A866,in,1,1,0,0,N,0
3.4664E+13,1.08E+10,a791,12912,Merc2663,A31,mi,1,1,0,WTD,A,4011WTDA
3.46748E+13,1.08E+10,a792,3676,Merc2664,A20,ma,1,0,1,PUR,B,4012PURB
3.46857E+13,1.08E+10,a793,116,Merc2665,A120,sc,1,1,0,0,N,0
3.46965E+13,1.08E+10,a794,2500,Merc2666,A333,ca,1,0,1,IBP,B,4012IBPB
3.47073E+13,1.08E+10,a795,50000,Merc217,A631,qc,1,1,0,1,N,1
3.47181E+13,1.08E+10,a796,6000,Merc2667,A867,oh,1,1,0,1,N,1
3.4729E+13,1.09E+10,a797,16000,Merc34,A254,ut,1,1,0,WTD,C,4011WTDC
3.47398E+13,1.09E+10,a6,7500,Merc33,A765,ga,1,1,0,PRA,B,1011PRAB
3.47506E+13,1.09E+10,a1003,1004,Merc14,A19,nv,1,1,0,0,N,0
3.47615E+13,1.09E+10,a274,21374,Merc1088,A198,mt,1,1,0,9,N,9
3.47723E+13,1.09E+10,a701,1501,Merc1962,A145,nj,1,0,1,0,N,0
3.47831E+13,1.09E+10,a798,18458,Merc2668,A189,va,1,0,1,0,N,0
3.4794E+13,1.09E+10,a971,2422,Merc2669,A283,la,1,0,1,0,N,0
3.48048E+13,1.09E+10,a799,3769,Merc14,A19,ca,1,1,0,0,N,0
3.48157E+13,1.09E+10,a231,411,Merc15,A75,id,1,0,1,PUR,B,4012PURB
3.48265E+13,1.09E+10,a800,2726,Merc2670,A248,al,1,1,0,0,N,0
3.48374E+13,1.09E+10,a734,8000,Merc248,A16,va,1,1,0,1,N,1
3.48482E+13,1.09E+10,a801,5390,Merc14,A19,sc,1,1,0,0,N,0
3.48591E+13,1.09E+10,a802,180,Merc2671,A71,md,1,1,0,0,N,0
3.48699E+13,1.09E+10,a803,10035,Merc2672,A577,ct,1,1,0,0,N,0
3.48808E+13,1.09E+10,a804,4392,Merc04,A363,ca,1,1,0,0,N,0
3.48916E+13,1.09E+10,a116,1699,Merc2261,A21,sc,1,1,0,0,N,0
3.49025E+13,1.09E+10,a805,6658,Merc48,A42,de,1,1,0,DEP,C,4011DEPC
3.49133E+13,1.09E+10,a781,1403,Merc33,A160,ca,1,0,1,0,N,0
3.49242E+13,1.09E+10,a806,7999,Merc13,A12,nm,1,1,0,50,N,50
3.49351E+13,1.09E+10,a1062,2501,Merc2166,A19,ma,1,0,1,0,N,0
3.49459E+13,1.09E+10,a807,10800,Merc2220,A14,ri,1,1,0,0,N,0
3.49568E+13,1.09E+10,a808,35430,Merc2370,A19,wa,1,1,0,9,N,9
3.49677E+13,1.09E+10,a809,1191,Merc2673,A04,wa,1,1,0,PUR,B,4011PURB
3.49785E+13,1.09E+10,a810,1600,Merc2674,A29,ar,1,1,0,0,N,0
3.49894E+13,1.09E+10,a811,920,Merc2675,A69,md,1,1,0,0,N,0
3.50003E+13,1.09E+10,a684,5220,Merc1950,A129,oh,1,1,0,0,N,0
3.50112E+13,1.09E+10,a812,3000,Merc2676,A868,tn,1,0,1,0,N,0
3.5022E+13,1.09E+10,a813,7500,Merc33,A642,mo,1,0,1,0,N,0
3.50329E+13,1.09E+10,a814,3123,Merc2677,A32,ga,1,0,0,PCP,B,4013PCPB
3.50438E+13,1.09E+10,a815,648,Merc84,A40,wa,1,1,0,PUR,B,4011PURB
3.50547E+13,1.09E+10,a816,2449,Merc13,A16,mi,1,1,0,50,N,50
3.50656E+13,1.09E+10,a1088,720,Merc33,A763,wy,1,0,1,0,N,0
3.50764E+13,1.09E+10,a370,20000,Merc2416,A322,ky,1,1,0,1,N,1
3.50873E+13,1.09E+10,a817,2526,Merc2678,A121,ks,1,1,0,0,N,0
3.50982E+13,1.09E+10,a818,1353,Merc2679,A21,wa,1,0,1,0,N,0
3.51091E+13,1.09E+10,a729,5259,Merc2680,A16,ny,1,1,0,0,N,0
3.512E+13,1.09E+10,a819,3114,Merc14,A06,al,1,1,0,0,N,0
3.51309E+13,1.09E+10,a259,4700,Merc33,A803,nc,1,0,1,0,N,0
3.51418E+13,1.09E+10,a820,247,Merc2681,A394,ma,1,0,1,0,N,0
3.51527E+13,1.09E+10,a821,4696,Merc2512,A222,mo,1,0,1,0,N,0
3.51636E+13,1.09E+10,a690,1774,Merc2682,A70,al,1,1,0,50,N,50
3.51746E+13,1.09E+10,a1006,20000,Merc24,A20,al,1,0,1,WTD,C,4012WTDC
3.51855E+13,1.09E+10,a1004,6284,Merc441,A75,ca,1,0,1,PUR,B,4012PURB
3.51964E+13,1.09E+10,a822,4000,Merc354,A793,mo,1,1,0,WTD,A,4011WTDA
3.52073E+13,1.09E+10,a823,1780,Merc2683,A08,ca,1,1,0,PUR,B,4011PURB
3.52182E+13,1.09E+10,a10,5700,Merc768,A600,oh,1,0,0,PCP,B,4013PCPB
3.52291E+13,1.09E+10,a739,2009,Merc2632,A662,la,1,1,0,0,N,0
3.52401E+13,1.09E+10,a824,1539,Merc2684,A146,mn,1,0,1,0,N,0
3.5251E+13,1.09E+10,a825,74000,Merc24,A20,va,1,1,0,DEP,C,4011DEPC
3.52619E+13,1.09E+10,a826,1378,Merc2685,A07,pa,1,0,1,PUR,B,4012PURB
3.52728E+13,1.09E+10,a827,1629,Merc2686,A04,mo,1,0,1,PUR,B,4012PURB
3.52838E+13,1.09E+10,a828,0,Merc2687,A11,ma,0,0,1,0,N,0
3.52947E+13,1.09E+10,a829,663,Merc2688,A75,mi,1,1,0,PUR,B,4011PURB
3.53056E+13,1.09E+10,a271,14858,Merc2689,A111,ca,1,1,0,PUR,B,4011PURB
3.53166E+13,1.09E+10,a830,21707,Merc2690,A47,ca,1,1,0,PUR,B,4011PURB
3.53275E+13,1.09E+10,a831,1715,Merc2691,A534,fl,1,1,0,0,N,0
3.53384E+13,1.09E+10,a832,3280,Merc2692,A08,ar,1,1,0,PUR,B,4011PURB
3.53494E+13,1.09E+10,a833,2760,Merc04,A869,ca,1,1,0,0,N,0
3.53603E+13,1.09E+10,a783,573,Merc35,A20,pa,1,1,0,PUR,B,4011PURB
3.53712E+13,1.09E+10,a834,9100,Merc2693,A57,nc,1,1,0,PRA,B,1011PRAB
3.53822E+13,1.10E+10,a835,210,Merc15,A09,va,1,1,0,0,N,0
3.53931E+13,1.10E+10,a607,2290,Merc213,A73,ne,1,0,1,PUR,B,4012PURB
3.54041E+13,1.10E+10,a836,41420,Merc48,A51,oh,1,0,1,DEP,C,4012DEPC
3.5415E+13,1.10E+10,a837,9100,Merc2694,A298,fl,1,1,0,0,N,0
3.5426E+13,1.10E+10,a838,10150,Merc04,A199,va,1,1,0,PUR,B,4011PURB
3.54369E+13,1.10E+10,a893,7500,Merc2483,A19,pa,1,1,0,0,N,0
3.54479E+13,1.10E+10,a839,7979,Merc04,A870,pa,1,1,0,9,N,9
3.54588E+13,1.10E+10,a840,15000,Merc2289,A113,id,1,0,1,XFR,C,4012XFRC
3.54698E+13,1.10E+10,a841,11100,Merc93,A67,pa,1,1,0,WTD,C,4011WTDC
3.54807E+13,1.10E+10,a842,6923,Merc2695,A20,ga,1,1,0,PUR,B,4011PURB
3.54917E+13,1.10E+10,a843,5000,Merc2696,A66,ca,1,0,1,0,N,0
3.55026E+13,1.10E+10,a844,1391,Merc2697,A66,va,1,1,0,0,N,0
3.55136E+13,1.10E+10,a845,2225,Merc2698,A177,oh,1,1,0,0,N,0
3.55246E+13,1.10E+10,a846,511,Merc15,A71,in,1,1,0,0,N,0
3.55355E+13,1.10E+10,a847,5310,Merc2699,A761,tn,1,0,1,0,N,0
3.55465E+13,1.10E+10,a992,853,Merc2128,A20,va,1,0,1,PUR,B,4012PURB
3.55575E+13,1.10E+10,a848,106469,Merc2700,A67,ky,1,1,0,PUR,B,4011PURB
3.55685E+13,1.10E+10,a849,2770,Merc2701,A58,va,1,1,0,PUR,B,4011PURB
3.55794E+13,1.10E+10,a51,36,Merc13,A16,mi,1,1,0,50,N,50
3.55904E+13,1.10E+10,a768,2430,Merc14,A19,oh,1,1,0,0,N,0
3.56014E+13,1.10E+10,a7,1649,Merc2195,A363,mi,1,0,1,0,N,0
3.56124E+13,1.10E+10,a850,273,Merc2702,A128,nj,1,1,0,0,N,0
3.56234E+13,1.10E+10,a844,2000,Merc354,A166,wa,1,1,0,WTD,A,4011WTDA
3.56344E+13,1.10E+10,a851,109,Merc13,A61,oh,1,0,1,0,N,0
3.56453E+13,1.10E+10,a852,1825,Merc2703,A209,nm,1,0,1,0,N,0
3.56563E+13,1.10E+10,a853,1622,Merc2558,A19,pa,1,1,0,0,N,0
3.56673E+13,1.10E+10,a854,30950,Merc2704,A75,ca,1,0,1,PUR,B,4012PURB
3.56783E+13,1.10E+10,a382,10100,Merc2423,A01,wa,1,1,0,PRA,B,1011PRAB
3.56893E+13,1.10E+10,a855,1544,Merc2080,A37,sc,1,0,1,PUR,B,4012PURB
3.57003E+13,1.10E+10,a856,1689,Merc2705,A871,pa,1,0,1,0,N,0
3.57113E+13,1.10E+10,a857,16000,Merc2706,A475,sc,0,0,1,WTD,A,4012WTDA
3.57223E+13,1.10E+10,a858,453,Merc15,A34,wi,1,1,0,0,N,0
3.57333E+13,1.10E+10,a859,3480,Merc04,A333,ga,1,1,0,PUR,B,4011PURB
3.57444E+13,1.10E+10,a672,1259,Merc15,A16,mi,1,1,0,0,N,0
3.57554E+13,1.10E+10,a860,4000,Merc1125,A147,in,1,0,1,1,N,1
3.57664E+13,1.10E+10,a668,4000,Merc2591,A16,md,1,1,0,1,N,1
3.57774E+13,1.10E+10,a861,12495,Merc2707,A69,sc,1,1,0,0,N,0
3.57884E+13,1.10E+10,a862,410,Merc2708,A247,fl,1,1,0,0,N,0
3.57994E+13,1.10E+10,a863,12343,Merc2709,A872,ne,1,0,1,PUR,B,4012PURB
3.58104E+13,1.10E+10,a1003,1004,Merc213,A449,in,0,0,1,PUR,B,4012PURB
3.58214E+13,1.10E+10,a864,6284,Merc2710,A20,ga,1,0,1,PUR,B,4012PURB
3.58325E+13,1.10E+10,a784,3271,Merc2659,A661,ny,1,0,0,PCP,B,4013PCPB
3.58435E+13,1.10E+10,a81,7600,Merc2243,A76,pa,1,1,0,0,N,0
3.58545E+13,1.10E+10,a737,4405,Merc14,A38,la,1,0,1,9,N,9
3.58655E+13,1.10E+10,a865,1800,Merc2711,A70,tx,1,0,1,50,N,50
3.58766E+13,1.10E+10,a866,1573,Merc513,A102,nc,1,0,1,0,N,0
3.58876E+13,1.10E+10,a949,9100,Merc2102,A205,fl,1,1,0,PRA,B,1011PRAB
3.58986E+13,1.10E+10,a506,1866,Merc213,A281,wi,1,0,1,PUR,B,4012PURB
3.59096E+13,1.10E+10,a505,8738,Merc2495,A13,ca,1,0,1,0,N,0
3.59207E+13,1.10E+10,a867,285,Merc2712,A145,in,1,1,0,0,N,0
3.59317E+13,1.10E+10,a868,3064,Merc2713,A75,in,1,0,1,PUR,B,4012PURB
3.59427E+13,1.10E+10,a213,878,Merc35,A45,co,1,1,0,PUR,B,4011PURB
3.59538E+13,1.10E+10,a869,854,Merc35,A20,tn,1,0,1,PUR,B,4012PURB
3.59648E+13,1.10E+10,a870,1083,Merc2714,A781,id,1,1,0,0,N,0
3.59758E+13,1.10E+10,a871,30000,Merc2715,A395,tx,1,0,1,WTD,C,4012WTDC
3.59869E+13,1.10E+10,a872,7241,Merc2716,A47,tn,1,1,0,PUR,B,4011PURB
3.59979E+13,1.10E+10,a873,2630,Merc2717,A35,oh,1,1,0,PUR,B,4011PURB
3.60089E+13,1.10E+10,a874,679,Merc2718,A06,co,1,1,0,0,N,0
3.602E+13,1.10E+10,a721,15000,Merc34,A49,ny,1,1,0,WTD,C,4011WTDC
3.6031E+13,1.10E+10,a875,400,Merc04,A873,fl,1,0,1,0,N,0
3.60421E+13,1.10E+10,a876,324,Merc2719,A06,sc,1,1,0,0,N,0
3.60531E+13,1.11E+10,a877,527,Merc33,A74,tx,1,1,0,0,N,0
3.60641E+13,1.11E+10,a285,10000,Merc2368,A69,pa,1,1,0,0,N,0
3.60752E+13,1.11E+10,a846,511,Merc15,A75,ky,1,0,1,PUR,B,4012PURB
3.60862E+13,1.11E+10,a684,5220,Merc1950,A129,ca,1,0,1,0,N,0
3.60973E+13,1.11E+10,a878,216,Merc2720,A49,tx,1,1,0,PUR,B,4011PURB
3.61083E+13,1.11E+10,a364,12000,Merc2412,A874,ga,1,0,1,1,N,1
3.61194E+13,1.11E+10,a879,523,Merc2721,A154,va,1,1,0,0,N,0
3.61305E+13,1.11E+10,a856,0,Merc2044,A875,wa,0,0,1,0,N,0
3.61415E+13,1.11E+10,a880,285,Merc2722,A145,pa,1,1,0,0,N,0
3.61526E+13,1.11E+10,a881,2801,Merc2723,A606,wi,1,0,0,PCP,B,4013PCPB
3.61636E+13,1.11E+10,a882,1749,Merc1068,A171,in,1,1,0,PUR,B,4011PURB
3.61747E+13,1.11E+10,a883,3258,Merc14,A19,la,1,1,0,0,N,0
3.61857E+13,1.11E+10,a884,2001,Merc33,A876,id,1,0,1,0,N,0
3.61968E+13,1.11E+10,a885,579,Merc2724,A01,fl,1,1,0,PUR,B,4011PURB
3.62079E+13,1.11E+10,a690,1774,Merc2682,A70,az,1,0,1,50,N,50
3.62189E+13,1.11E+10,a886,2747,Merc04,A37,nc,1,1,0,PUR,B,4011PURB
3.623E+13,1.11E+10,a887,1707,Merc14,A19,az,1,1,0,0,N,0
3.62411E+13,1.11E+10,a888,8117,Merc2725,A19,wi,1,1,0,0,N,0
3.62521E+13,1.11E+10,a889,1700,Merc2726,A37,ca,1,0,0,PCP,B,4013PCPB
3.62632E+13,1.11E+10,a31,2990,Merc1505,A210,nc,1,0,1,0,N,0
3.62743E+13,1.11E+10,a890,2000,Merc33,A145,il,1,0,1,0,N,0
3.62854E+13,1.11E+10,a1057,1267,Merc2163,A19,mi,1,1,0,0,N,0
3.62965E+13,1.11E+10,a891,9113,Merc208,A39,sc,1,1,0,0,N,0
3.63076E+13,1.11E+10,a684,7448,Merc1950,A129,ca,1,0,0,0,N,0
3.63186E+13,1.11E+10,a892,3128,Merc2727,A16,id,1,1,0,0,N,0
3.63297E+13,1.11E+10,a893,15468,Merc04,A45,tn,1,1,0,PUR,B,4011PURB
3.63408E+13,1.11E+10,a894,9900,Merc2728,A37,ga,1,0,1,PRA,B,1012PRAB
3.63519E+13,1.11E+10,a293,838,Merc14,A19,wa,1,1,0,0,N,0
3.6363E+13,1.11E+10,a895,7500,Merc2729,A276,ky,1,1,0,0,N,0
3.63741E+13,1.11E+10,a896,7500,Merc2730,A37,ms,1,1,0,PRA,B,1011PRAB
3.63852E+13,1.11E+10,a897,2524,Merc2731,A877,ga,1,0,1,0,N,0
3.63963E+13,1.11E+10,a898,583,Merc2732,A61,nc,1,1,0,0,N,0
3.64074E+13,1.11E+10,a899,847,Merc2733,A115,mi,1,1,0,0,N,0
3.64185E+13,1.11E+10,a226,3100,Merc2328,A19,sc,1,0,1,0,N,0
3.64297E+13,1.11E+10,a900,11714,Merc228,A450,ks,1,1,0,0,N,0
3.64408E+13,1.11E+10,a959,5316,Merc2106,A16,tx,1,1,0,0,N,0
3.64519E+13,1.11E+10,a901,14570,Merc2734,A485,nv,1,1,0,0,N,0
3.6463E+13,1.11E+10,a902,912,Merc2735,A20,sc,1,0,1,PUR,B,4012PURB
3.64741E+13,1.11E+10,a903,25000,Merc93,A67,ga,1,1,0,WTD,C,4011WTDC
3.64852E+13,1.11E+10,a904,196,Merc2736,A70,ca,1,0,1,0,N,0
3.64964E+13,1.11E+10,a905,4124,Merc2737,A08,in,1,1,0,PUR,B,4011PURB
3.65075E+13,1.11E+10,a906,9100,Merc2726,A15,oh,1,1,0,0,N,0
3.65186E+13,1.11E+10,a738,1280,Merc2631,A20,il,0,0,1,PUR,B,4012PURB
3.65297E+13,1.11E+10,a907,6338,Merc2738,A132,ca,1,1,0,9,N,9
3.65409E+13,1.11E+10,a125,1995,Merc13,A331,va,1,0,0,PCP,B,4013PCPB
3.6552E+13,1.11E+10,a908,5011,Merc2739,A878,sc,1,0,0,PCP,B,4013PCPB
3.65631E+13,1.11E+10,a909,40000,Merc24,A40,oh,1,1,0,WTD,C,4011WTDC
3.65743E+13,1.11E+10,a792,3676,Merc2664,A19,az,1,1,0,9,N,9
3.65854E+13,1.11E+10,a744,615,Merc2636,A37,wa,0,0,1,PUR,B,4012PURB
3.65965E+13,1.11E+10,a956,1000,Merc2127,A40,ok,1,0,0,PCP,B,4013PCPB
3.66077E+13,1.11E+10,a910,7118,Merc1902,A08,oh,1,1,0,PUR,B,4011PURB
3.66188E+13,1.11E+10,a911,1382,Merc84,A04,oh,1,1,0,PUR,B,4011PURB
3.663E+13,1.11E+10,a912,828,Merc35,A31,sc,1,1,0,PUR,B,4011PURB
3.66411E+13,1.11E+10,a913,4000,Merc24,A20,ok,1,0,1,WTD,C,4012WTDC
3.66522E+13,1.11E+10,a914,16211,Merc2740,A16,ga,1,1,0,9,N,9
3.66634E+13,1.11E+10,a915,1317,Merc04,A297,fl,1,1,0,0,N,0
3.66745E+13,1.11E+10,a916,0,Merc246,A879,wi,1,0,1,ABI,A,2012ABIA
3.66857E+13,1.11E+10,a917,1200,Merc15,A13,pa,1,0,1,0,N,0
3.66968E+13,1.11E+10,a918,8207,Merc2741,A75,pa,1,1,0,PUR,B,4011PURB
